"fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol","quality"
0.04251,0.10765,-0.0109,-0.0643,0.00089,0.00176,-0.0829,0.01419,0.00699,-0.1126,-0.1573,-0.1272
-0.0636,0.09395,-0.1709,-0.0711,-0.0358,0.15669,0.03014,-0.0144,0.06211,-0.0887,-0.1727,-0.1272
-0.1433,-0.1697,0.00902,-0.0095,-0.1259,0.28345,0.18916,-0.4483,-0.0402,-0.1605,0.19646,0.27279
-0.1433,-0.1697,0.00902,-0.0095,-0.1259,0.28345,0.18916,-0.4483,-0.0402,-0.1605,0.19646,0.27279
0.15755,-0.1491,0.07902,-0.0643,-0.0208,-0.0968,-0.0652,-0.0019,-0.0559,0.10290,0.11954,0.27279
-0.2052,-0.0190,-0.2309,-0.0232,0.00756,-0.0404,-0.0723,-0.0203,0.11723,-0.1126,-0.0650,-0.1272
0.24605,-0.0738,0.19902,0.00761,-0.0041,-0.0968,-0.0440,0.04503,-0.0559,0.06697,0.25800,0.27279
-0.1521,0.09053,-0.2709,0.03158,0.04596,0.07218,-0.0546,-0.0335,0.10936,-0.0168,-0.0189,-0.1272
0.20180,-0.0190,0.17902,0.00419,0.05264,0.25528,0.07608,0.02447,-0.0638,0.03703,0.07338,0.07279
-0.1079,0.10765,0.07902,-0.0369,0.00089,-0.0968,0.16089,-0.0327,-0.0244,-0.0228,-0.1573,-0.1272
0.13985,-0.1902,0.18902,-0.0574,-0.0425,0.14260,-0.0157,-0.0621,-0.1032,0.10290,0.02723,0.07279
-0.1698,0.07683,-0.0609,-0.0506,-0.0107,-0.0264,-0.0546,0.01052,0.21959,0.00110,-0.0958,-0.1272
-0.1698,0.07683,-0.0609,-0.0506,-0.0107,-0.0264,-0.0546,0.01052,0.21959,0.00110,-0.0958,-0.1272
-0.0813,0.10423,-0.1109,-0.0506,-0.0158,-0.0545,-0.0263,0.06999,0.14873,0.02506,-0.0804,0.07279
-0.1698,0.07683,-0.0609,-0.0506,-0.0107,-0.0264,-0.0546,0.01052,0.21959,0.00110,-0.0958,-0.1272
-0.1698,0.06998,-0.0609,-0.0643,-0.0124,-0.0545,-0.0511,0.01052,0.21172,0.00110,-0.0958,-0.1272
0.08675,-0.0670,0.16902,-0.0437,-0.0041,-0.0968,-0.0864,0.02447,-0.0244,-0.0647,-0.1419,-0.1272
0.08675,-0.0670,0.16902,-0.0437,-0.0041,-0.0968,-0.0864,0.02447,-0.0244,-0.0647,-0.1419,-0.1272
-0.0282,-0.0738,0.04902,-0.0026,-0.0124,0.14260,0.26689,0.09275,-0.0717,0.24661,-0.1112,-0.1272
0.08675,-0.1149,0.11902,-0.0711,-0.0124,0.35387,0.03014,-0.0166,0.12510,0.04302,0.07338,0.07279
0.08675,-0.1149,0.11902,-0.0711,-0.0124,0.35387,0.03014,-0.0166,0.12510,0.04302,0.07338,0.07279
-0.0636,0.14190,-0.2509,-0.0026,-0.0274,-0.0827,-0.1147,-0.1003,0.15660,0.03104,0.19646,0.27279
0.08675,-0.1149,0.11902,-0.0711,-0.0124,0.35387,0.03014,-0.0166,0.12510,0.04302,0.07338,0.07279
-0.0105,-0.1834,0.06902,-0.0026,-0.0241,0.00176,0.00188,-0.0592,0.06999,0.07296,0.13492,0.27279
0.29914,-0.1697,0.19902,-0.0574,-0.0558,0.01584,-0.0511,0.00832,-0.1268,0.00709,0.02723,0.27279
-0.1344,0.02204,-0.0509,-0.0506,-0.0224,-0.0123,-0.0793,-0.1737,0.06999,0.09691,0.11954,0.07279
-0.0990,0.06313,-0.2109,0.01104,-0.0174,-0.0123,0.13615,0.05237,0.15660,-0.0707,-0.1419,-0.1272
-0.2229,0.33026,0.38902,-0.0369,-0.0809,-0.0123,0.14675,-0.2332,0.27471,-0.0348,0.16569,0.07279
-0.0725,-0.0738,0.04902,0.01104,-0.0341,-0.1249,-0.0758,-0.0342,-0.0559,-0.1306,-0.0035,-0.1272
-0.0990,0.06313,-0.2109,-0.0026,-0.0158,0.01584,0.13262,0.05237,0.15660,-0.0767,-0.1112,-0.1272
-0.0990,0.06313,-0.2109,0.01104,-0.0174,-0.0123,0.13615,0.05237,0.15660,-0.0707,-0.1419,-0.1272
-0.0990,0.07341,-0.2009,0.00419,-0.0174,0.00176,0.13969,0.05384,0.15660,-0.0707,-0.1112,-0.1272
-0.1344,-0.0259,-0.0509,-0.0163,-0.0274,-0.0404,-0.0793,-0.1737,0.07786,0.10290,0.13492,0.07279
-0.1256,-0.0122,-0.0409,-0.0369,-0.0258,-0.0404,-0.0864,-0.1737,0.06999,0.10889,0.11954,0.07279
-0.1344,0.02204,-0.0509,-0.0506,-0.0224,-0.0123,-0.0793,-0.1737,0.06999,0.09691,0.11954,0.07279
-0.0636,0.06998,-0.2409,-0.0369,-0.0124,0.15669,-0.0122,-0.0709,0.10148,-0.0108,0.07338,0.07279
-0.0548,0.12820,-0.2609,-0.0300,-0.0391,0.21302,-0.0122,-0.2229,0.07786,-0.0527,0.21184,0.07279
-0.1256,0.02204,-0.2409,-0.0711,-0.0024,0.28345,-0.0016,-0.1120,0.17235,-0.0527,0.02723,-0.1272
-0.0902,-0.1217,-0.0309,-0.0369,-0.0341,0.17077,0.00541,-0.0724,0.09361,-0.0707,-0.0650,-0.3272
0.06905,-0.2176,0.09902,-0.0643,-0.0341,-0.1390,-0.1288,-0.0900,-0.0638,-0.0467,0.10415,0.27279
0.18410,-0.1012,0.18902,-0.0300,0.02760,-0.1390,-0.1288,-0.0078,-0.1504,-0.0048,0.21184,0.27279
0.04251,-0.1491,0.12902,0.01789,0.03594,-0.1249,-0.1076,-0.0445,-0.0008,0.07895,0.21184,0.27279
-0.1079,-0.0396,-0.2709,-0.0232,-0.0341,-0.1249,-0.1147,-0.1157,0.06999,-0.0467,0.07338,-0.3272
-0.0548,0.12820,-0.2609,-0.0300,-0.0391,0.21302,-0.0122,-0.2229,0.07786,-0.0527,0.21184,0.07279
0.04251,0.05628,-0.0809,0.10008,0.01090,0.19894,0.07961,0.08247,-0.0717,-0.0947,-0.0650,0.07279
-0.0990,0.04943,-0.2309,-0.0026,-0.0191,0.02993,0.14675,0.05163,0.17235,-0.0647,-0.1419,-0.1272
0.07790,0.02204,-0.0909,-0.0643,-0.0158,-0.0827,-0.0899,-0.0724,-0.1268,-0.1006,-0.0804,-0.1272
-0.0636,0.12820,-0.2709,-0.0300,-0.0324,0.19894,-0.0405,-0.1040,0.13298,-0.0048,0.15031,0.07279
0.00711,-0.1491,0.01902,0.03843,0.17785,-0.0264,-0.0723,-0.1018,-0.0717,0.07296,0.24261,0.07279
-0.0990,0.04943,-0.2309,-0.0026,-0.0191,0.02993,0.14675,0.05163,0.17235,-0.0647,-0.1419,-0.1272
0.04251,0.05628,-0.0809,0.10008,0.01090,0.19894,0.07961,0.08247,-0.0717,-0.0947,-0.0650,0.07279
0.05136,0.15217,-0.1309,-0.0026,-0.0024,-0.0968,-0.0581,0.10964,0.02274,-0.0108,0.01184,-0.1272
0.06020,0.18642,-0.1509,-0.0095,-0.0074,-0.1109,-0.0652,0.11845,0.01487,-0.0048,-0.0035,0.07279
0.21065,-0.0053,0.10902,0.00419,-0.0358,0.18486,0.03368,-0.0717,-0.1268,0.07895,0.25800,0.27279
-0.1344,0.02889,-0.2709,-0.0026,-0.0258,0.22711,0.06195,-0.1348,0.09361,-0.0587,0.11954,0.07279
0.21065,0.25491,0.06902,0.27816,0.04095,0.10035,0.18562,0.45105,-0.0717,0.01308,-0.1727,-0.1272
-0.0990,-0.1286,-0.0309,-0.0369,-0.0274,0.19894,0.01954,-0.0724,0.10148,-0.0467,-0.0496,-0.1272
-0.0990,0.09053,-0.2409,-0.0163,-0.0158,0.00176,0.13969,0.05017,0.17235,-0.0527,-0.1112,-0.1272
0.15755,-0.0533,-0.0409,-0.0437,-0.0091,-0.0827,-0.1005,0.07293,-0.0717,-0.0048,-0.1727,0.07279
-0.0990,0.09053,-0.2409,-0.0163,-0.0158,0.00176,0.13969,0.05017,0.17235,-0.0527,-0.1112,-0.1272
-0.0990,0.06998,-0.2409,-0.0232,-0.0124,0.01584,0.14675,0.05163,0.17235,-0.0467,-0.0958,0.07279
-0.1079,0.04258,-0.2609,-0.0163,-0.0124,0.15669,-0.0122,-0.0915,0.08573,-0.0467,0.04261,0.07279
-0.0017,-0.1491,0.11902,-0.0095,-0.0158,0.01584,-0.0122,-0.1693,-0.0008,0.06697,0.31954,0.27279
-0.1079,0.04258,-0.2609,-0.0163,-0.0124,0.15669,-0.0122,-0.0915,0.08573,-0.0467,0.04261,0.07279
-0.0017,-0.1491,0.11902,-0.0095,-0.0158,0.01584,-0.0122,-0.1693,-0.0008,0.06697,0.31954,0.27279
-0.0017,0.33710,-0.2509,0.05898,-0.0057,-0.1390,-0.1253,0.15956,0.13298,-0.1006,0.08877,-0.5272
0.05136,-0.1491,0.08902,0.00419,-0.0525,-0.0827,-0.0263,-0.0827,0.06999,0.01907,0.21184,-0.1272
-0.0813,0.07341,-0.1709,-0.0095,-0.0124,0.00176,-0.0475,0.04503,0.21172,0.01907,0.05800,0.27279
-0.0813,0.07341,-0.1709,-0.0095,-0.0124,0.00176,-0.0475,0.04503,0.21172,0.01907,0.05800,0.27279
-0.1344,0.04258,-0.2109,0.23706,-0.0458,-0.0686,-0.1005,-0.0401,0.07786,-0.0408,0.05800,0.27279
-0.1344,0.04258,-0.2109,0.23706,-0.0458,-0.0686,-0.1005,-0.0401,0.07786,-0.0408,0.05800,0.27279
0.07790,0.03573,-0.0709,0.03158,-0.0107,-0.0123,0.24216,0.09202,-0.0638,-0.0408,-0.1419,-0.1272
-0.0990,0.00834,-0.0009,0.00419,-0.0057,-0.0545,0.11142,-0.0254,0.06211,0.03104,0.08877,-0.1272
-0.1964,0.02204,-0.2709,-0.0232,-0.0141,-0.1390,-0.1323,-0.1429,0.21959,-0.0707,0.16569,0.07279
-0.0813,-0.0053,-0.1409,-0.0095,-0.0158,0.25528,0.05135,-0.1076,0.09361,-0.0408,0.05800,0.07279
-0.0902,-0.1526,0.11902,-0.0916,-0.0475,-0.1249,-0.1253,-0.2523,-0.0166,-0.0827,0.16569,0.07279
0.08675,-0.1012,0.20902,0.08638,0.07434,-0.1813,-0.1253,-0.0717,-0.0638,-0.0527,0.42723,0.07279
0.06905,-0.1697,0.18902,0.44254,0.04429,-0.1813,-0.1323,0.16617,-0.1032,-0.0348,0.07338,0.07279
0.14870,-0.0464,0.16902,0.02473,-0.0375,-0.1672,-0.1359,-0.0004,0.01487,-0.0228,0.27338,0.07279
0.09560,-0.0909,0.18902,0.14117,0.01090,-0.1813,-0.1288,-0.0261,-0.0323,-0.0108,0.27338,0.27279
-0.0902,-0.1526,0.11902,-0.0916,-0.0475,-0.1249,-0.1253,-0.2523,-0.0166,-0.0827,0.16569,0.07279
0.02481,-0.1457,0.12902,-0.0232,-0.0141,-0.1813,-0.1429,-0.1194,-0.0323,0.00709,0.22723,0.07279
-0.2672,0.12820,-0.0809,-0.0711,0.12276,-0.1249,0.05488,-0.2053,0.24321,-0.0288,0.08877,-0.1272
-0.1344,-0.0806,0.03902,0.42884,-0.0057,0.14260,-0.0051,0.10964,0.05424,-0.0108,-0.0496,0.07279
0.00711,-0.1149,0.04902,-0.0232,-0.0107,0.22711,0.11495,-0.0254,-0.0087,0.03703,0.08877,0.07279
0.00711,0.06313,-0.1509,-0.0506,-0.0258,0.31162,-0.0016,-0.1253,0.05424,0.13883,0.21184,0.07279
0.11330,-0.0806,0.09902,-0.0163,0.00589,-0.0827,-0.0829,0.08174,-0.0559,-0.0587,0.01184,-0.1272
0.00711,-0.1149,0.04902,-0.0232,-0.0107,0.22711,0.11495,-0.0254,-0.0087,0.03703,0.08877,0.07279
0.00711,0.06313,-0.1509,-0.0506,-0.0258,0.31162,-0.0016,-0.1253,0.05424,0.13883,0.21184,0.07279
-0.1344,-0.0806,0.03902,0.42884,-0.0057,0.14260,-0.0051,0.10964,0.05424,-0.0108,-0.0496,0.07279
0.02481,-0.0396,-0.0009,-0.0163,-0.0542,-0.0264,-0.0652,-0.1164,-0.1032,0.08494,0.11954,-0.1272
0.02481,-0.2108,0.08902,-0.0437,-0.0391,0.52288,0.10788,-0.0518,0.12510,0.12685,0.08877,0.27279
0.09560,-0.1971,0.05902,-0.0163,-0.0441,0.50880,0.09375,0.08174,0.12510,0.14482,-0.0343,0.07279
0.00711,0.09738,-0.0809,-0.0232,0.00923,-0.0686,0.10082,0.04503,-0.0874,-0.0408,-0.1881,-0.3272
0.02481,-0.0396,-0.0009,-0.0163,-0.0542,-0.0264,-0.0652,-0.1164,-0.1032,0.08494,0.11954,-0.1272
0.03366,-0.1354,0.10902,0.05213,-0.0408,-0.0827,-0.0970,-0.1517,-0.0087,0.04302,0.24261,0.27279
-0.1521,0.05628,-0.2609,-0.0437,-0.0124,-0.1109,-0.0758,0.05237,0.29833,0.04302,0.01184,-0.1272
-0.0813,0.05628,-0.2609,-0.0369,-0.0224,-0.0404,-0.0299,0.05384,0.13298,-0.0048,-0.0958,-0.1272
-0.0636,-0.0875,0.01902,-0.0437,-0.0158,0.18486,0.06901,0.02594,0.10936,-0.0408,-0.1419,0.07279
-0.0813,0.05628,-0.2609,-0.0369,-0.0224,-0.0404,-0.0299,0.05384,0.13298,-0.0048,-0.0958,-0.1272
-0.1521,0.05628,-0.2609,-0.0437,-0.0124,-0.1109,-0.0758,0.05237,0.29833,0.04302,0.01184,-0.1272
0.04251,-0.1560,0.10902,-0.0163,-0.0458,0.04401,0.09022,-0.0966,0.06211,0.03703,0.21184,0.07279
0.04251,-0.1560,0.10902,-0.0163,-0.0458,0.04401,0.09022,-0.0966,0.06211,0.03703,0.21184,0.07279
0.32569,0.06998,0.22902,-0.0780,-0.0274,-0.1390,-0.0723,0.08541,-0.1898,-0.0348,-0.0035,-0.3272
-0.0990,-0.1012,0.10902,0.01789,-0.0324,0.10035,-0.0157,-0.2339,0.02274,0.03703,0.38108,0.27279
-0.1875,-0.0464,-0.1009,-0.0643,-0.0241,-0.1249,-0.1253,-0.1833,0.23534,-0.0707,0.15031,-0.1272
0.11330,-0.1354,0.24902,-0.0232,-0.0224,-0.0404,-0.0758,-0.1216,0.03849,0.06098,0.30415,0.27279
0.13985,-0.1765,0.21902,0.16857,-0.0091,-0.0968,-0.1041,-0.1399,-0.0953,-0.0827,0.31954,0.27279
0.15755,-0.0670,0.12902,0.00419,0.00756,-0.0404,0.01954,0.11698,-0.0717,-0.0108,-0.0650,0.27279
0.13100,-0.0190,0.06902,-0.0163,0.01090,-0.0827,-0.0051,0.13901,-0.0559,-0.0348,-0.1112,0.27279
-0.0017,-0.1560,0.21902,0.08638,0.00422,-0.0686,-0.0793,-0.1297,-0.0323,-0.0108,0.25800,0.27279
0.16640,-0.0601,0.14902,-0.0369,-0.0274,-0.1249,-0.0935,-0.0797,-0.1347,0.07895,0.10415,0.27279
0.16640,-0.0601,0.30902,0.10693,0.00756,-0.0686,-0.0793,0.05163,-0.0166,0.19871,0.24261,0.27279
-0.0017,-0.1697,0.20902,-0.0300,0.00923,-0.1390,-0.1217,-0.1957,-0.0402,-0.0228,0.30415,0.27279
0.05136,-0.2793,0.17902,-0.0506,-0.0208,-0.0827,-0.0899,-0.0900,0.07786,0.06098,0.22723,0.27279
0.05136,-0.2793,0.17902,-0.0506,-0.0208,-0.0827,-0.0899,-0.0900,0.07786,0.06098,0.22723,0.27279
0.05136,-0.2793,0.17902,-0.0506,-0.0208,-0.0827,-0.0899,-0.0900,0.07786,0.06098,0.22723,0.27279
-0.0017,-0.1697,0.20902,-0.0300,0.00923,-0.1390,-0.1217,-0.1957,-0.0402,-0.0228,0.30415,0.27279
-0.0105,-0.1491,0.12902,-0.0232,-0.0491,-0.1390,-0.1288,-0.1018,-0.0008,0.01308,0.11954,0.27279
0.16640,-0.1286,0.20902,-0.0300,-0.0592,-0.1531,-0.1323,-0.1590,-0.0874,0.01907,0.25800,0.27279
-0.0636,-0.0670,0.12902,0.01104,-0.0091,-0.1390,-0.1253,-0.1003,0.10148,-0.0707,0.27338,0.07279
0.01596,-0.2176,0.24902,-0.0437,0.00422,-0.0968,-0.0829,-0.0195,0.03849,0.00709,-0.0035,-0.1272
0.06020,-0.1149,0.24902,-0.0300,0.03928,-0.1531,-0.1288,-0.0783,-0.0008,-0.0228,0.13492,0.07279
0.10445,-0.1080,0.24902,-0.0369,0.00089,-0.0545,0.01601,-0.0452,-0.0166,-0.0467,0.10415,0.07279
-0.1698,0.02889,-0.1509,-0.0163,0.05431,0.12852,-0.0369,-0.1142,0.12510,0.03104,0.13492,0.27279
-0.0282,0.04258,-0.2209,-0.0369,0.00256,-0.0545,-0.0511,0.04429,0.03849,-0.0288,-0.0650,-0.1272
0.01596,-0.0396,-0.0009,-0.0437,-0.0491,0.02993,-0.0299,-0.1150,-0.1189,0.11488,0.10415,0.07279
-0.1079,0.02204,-0.1309,-0.0643,-0.0158,-0.1249,-0.1005,-0.0606,-0.0323,-0.0228,-0.1727,-0.1272
-0.1521,0.02889,-0.2509,-0.0300,0.04596,-0.1390,-0.1076,-0.0151,0.05424,0.01907,-0.1419,-0.1272
0.04251,-0.1765,0.11902,-0.0369,0.02092,0.05810,-0.0687,-0.0944,-0.1268,0.01907,0.11954,0.07279
0.01596,-0.0396,-0.0009,-0.0437,-0.0491,0.02993,-0.0299,-0.1150,-0.1189,0.11488,0.10415,0.07279
-0.0017,-0.1286,0.12902,-0.0095,-0.0375,0.11443,0.00541,-0.0885,0.02274,0.12086,0.08877,0.07279
0.06020,-0.1012,0.13902,-0.0095,0.02593,-0.1390,-0.1288,-0.0518,-0.1426,-0.0467,0.22723,0.27279
0.01596,0.09053,-0.0709,-0.0300,0.01591,0.10035,0.23509,0.04282,-0.1426,-0.1066,-0.1881,-0.1272
0.06020,-0.0875,0.15902,-0.0095,-0.0324,0.18486,-0.0016,-0.1796,-0.0874,-0.0348,0.27338,0.07279
-0.1433,0.02204,-0.1809,0.02473,-0.0141,-0.1249,-0.0864,-0.0041,0.11723,-0.0288,-0.0343,-0.1272
0.18410,-0.1834,0.20902,-0.0437,-0.0358,-0.1390,-0.1288,0.03622,0.01487,0.12685,0.07338,0.07279
0.18410,-0.1834,0.20902,-0.0437,-0.0358,-0.1390,-0.1288,0.03622,0.01487,0.12685,0.07338,0.07279
0.15755,-0.1012,0.22902,-0.0095,0.02760,-0.1390,-0.1182,-0.0232,-0.0717,-0.0048,0.18108,0.27279
0.01596,-0.1286,0.16902,-0.0574,-0.0141,-0.1390,-0.1217,-0.0511,0.16447,-0.0168,0.04261,-0.1272
0.04251,-0.1354,0.13902,0.23021,-0.0241,-0.1249,-0.1182,-0.0122,-0.0087,-0.0228,0.25800,0.27279
-0.0990,-0.0806,0.02902,-0.0300,-0.0074,0.26936,0.09022,0.01859,0.10148,-0.0827,-0.1573,-0.1272
-0.0990,-0.0806,0.02902,-0.0300,-0.0074,0.26936,0.09022,0.01859,0.10148,-0.0827,-0.1573,-0.1272
0.00711,0.04258,0.01902,0.00419,0.03594,0.21302,0.25629,0.09275,-0.1268,-0.0947,-0.2035,-0.1272
-0.1167,-0.0875,0.04902,0.07268,-0.0441,-0.0968,-0.0617,-0.1899,-0.0244,-0.1006,0.13492,0.27279
0.34339,-0.0533,0.21902,-0.0780,-0.0208,-0.1813,-0.1429,0.01125,-0.1426,-0.0168,-0.0035,-0.1272
0.06905,-0.0190,0.02902,-0.0437,-0.0375,-0.1109,-0.1041,0.07293,0.00699,0.03104,0.01184,0.07279
0.10445,0.22752,-0.0109,-0.0437,-0.0141,-0.0404,-0.0652,0.02741,-0.0481,-0.0228,-0.0650,-0.1272
-0.0902,-0.0053,0.04902,-0.0300,-0.0291,0.49471,0.08315,-0.1884,0.02274,0.09691,0.38108,0.07279
0.06905,-0.0190,0.02902,-0.0437,-0.0375,-0.1109,-0.1041,0.07293,0.00699,0.03104,0.01184,0.07279
0.34339,-0.0533,0.21902,-0.0780,-0.0208,-0.1813,-0.1429,0.01125,-0.1426,-0.0168,-0.0035,-0.1272
-0.0813,0.03573,-0.2709,-0.0369,-0.0391,-0.1249,-0.1253,-0.0827,0.10936,-0.0467,0.13492,0.07279
0.13100,-0.1286,0.11902,-0.0780,-0.0358,-0.1813,-0.1394,-0.1502,-0.0953,-0.0647,0.15031,0.27279
-0.1079,-0.1149,0.02902,-0.0643,-0.0124,0.26936,0.08315,0.01346,0.10148,-0.0947,-0.1573,-0.1272
-0.0548,-0.0943,-0.1509,-0.0574,0.01591,0.04401,-0.0687,-0.0577,-0.1189,-0.1006,-0.1573,-0.1272
0.12215,-0.1594,0.12902,-0.0711,-0.0241,-0.0264,-0.0899,-0.0871,-0.1347,-0.0887,0.07338,0.07279
-0.0548,-0.0943,-0.1509,-0.0574,0.01591,0.04401,-0.0687,-0.0577,-0.1189,-0.1006,-0.1573,-0.1272
-0.1079,-0.1286,0.00902,-0.0369,-0.0091,0.21302,0.07608,0.01419,0.10936,-0.1066,-0.1573,-0.1272
-0.1610,-0.0875,-0.1709,-0.0369,-0.0191,0.19894,0.00188,-0.0885,0.03849,-0.1066,-0.1573,0.07279
-0.1079,-0.1286,0.00902,-0.0369,-0.0091,0.21302,0.07608,0.01419,0.10936,-0.1066,-0.1573,-0.1272
0.14870,-0.1217,0.17902,-0.0026,0.00756,0.05810,0.14675,0.17865,-0.1268,-0.1366,-0.1573,-0.1272
-0.0548,0.04943,-0.2109,-0.0369,-0.0141,0.04401,-0.0193,0.01639,0.06211,-0.0228,-0.0496,0.07279
-0.2406,0.09053,-0.2709,-0.0232,-0.0007,-0.1813,-0.1253,-0.2178,0.31408,-0.0168,0.36569,0.27279
-0.2406,0.09053,-0.2709,-0.0232,-0.0007,-0.1813,-0.1253,-0.2178,0.31408,-0.0168,0.36569,0.27279
0.05136,0.21382,0.06902,-0.0780,-0.0625,-0.1672,-0.1288,-0.0885,-0.1504,-0.1066,-0.2035,0.07279
-0.1698,0.11108,-0.2709,-0.0608,-0.0542,-0.1249,-0.1217,-0.3764,0.12510,-0.0767,0.38108,0.07279
-0.0725,-0.0670,0.02902,-0.0232,-0.0425,-0.1390,-0.1217,-0.1319,0.10148,0.03703,0.16569,0.27279
0.13985,-0.1217,0.10902,-0.0711,-0.0491,0.21302,0.00188,0.00097,-0.0402,0.09691,0.02723,0.27279
0.06905,-0.1628,0.05902,-0.0334,-0.0408,-0.0404,-0.0687,-0.1164,-0.0402,0.10889,0.19646,0.27279
-0.1344,-0.1149,0.04902,-0.0506,-0.0341,-0.1672,-0.1359,-0.2897,0.03849,-0.0647,0.36569,0.27279
-0.0105,-0.0670,0.01902,-0.0643,-0.0107,0.15669,-0.0051,-0.0526,-0.0481,-0.0707,-0.0189,-0.1272
-0.1344,-0.1149,0.04902,-0.0506,-0.0341,-0.1672,-0.1359,-0.2897,0.03849,-0.0647,0.36569,0.27279
0.06905,-0.1628,0.05902,-0.0334,-0.0408,-0.0404,-0.0687,-0.1164,-0.0402,0.10889,0.19646,0.27279
0.06905,-0.1560,0.06902,-0.0369,-0.0391,-0.0545,-0.0758,-0.1164,-0.0402,0.10889,0.19646,0.27279
0.05136,-0.1217,0.12902,0.07268,0.03761,-0.0545,-0.0793,-0.0922,-0.0638,0.02506,0.24261,0.27279
0.11330,-0.0190,0.08902,0.01789,0.04763,0.14260,0.03014,0.03475,-0.1032,0.01308,0.07338,-0.1272
0.05136,-0.1697,0.17902,-0.0574,-0.0341,-0.1249,-0.1217,-0.2354,-0.0481,-0.0647,0.28877,0.27279
0.05136,-0.1423,0.03902,-0.0369,0.00089,-0.0545,-0.0970,-0.0768,-0.1111,-0.0647,-0.0035,0.07279
-0.0548,0.32683,-0.1209,-0.0300,0.02426,-0.0686,-0.0511,-0.0518,-0.0638,-0.1066,-0.0650,-0.1272
-0.0725,0.12478,-0.2709,-0.0643,0.00756,0.08626,-0.0546,-0.0291,0.05424,-0.0467,-0.0650,0.07279
-0.0282,0.03573,-0.1109,-0.0369,0.05431,-0.1813,-0.1394,-0.1620,-0.0717,-0.0467,0.11954,0.07279
0.19295,-0.0943,0.18902,-0.0232,-0.0208,-0.0264,-0.0687,-0.0562,-0.1977,0.10889,0.15031,0.07279
0.05136,-0.1012,0.12902,-0.0232,-0.0324,-0.0545,-0.0652,-0.1385,-0.0323,0.05500,0.33492,0.27279
-0.0282,-0.2382,0.09902,-0.1122,-0.0642,0.28345,0.22096,-0.4902,-0.3315,-0.1306,0.35031,0.07279
-0.0282,-0.2382,0.09902,-0.1122,-0.0642,0.28345,0.22096,-0.4902,-0.3315,-0.1306,0.35031,0.07279
-0.1167,-0.0190,-0.1309,-0.0506,-0.0158,-0.0827,-0.0829,-0.0283,0.17235,-0.0288,-0.0035,-0.1272
0.26374,-0.1149,0.38902,-0.0095,0.05932,-0.1813,-0.1359,-0.0239,-0.0874,-0.0767,0.22723,0.07279
0.26374,-0.1149,0.38902,-0.0095,0.05932,-0.1813,-0.1359,-0.0239,-0.0874,-0.0767,0.22723,0.07279
-0.1167,-0.0122,-0.1809,-0.0300,-0.0425,-0.1672,-0.1323,-0.0665,0.03062,-0.0707,0.01184,-0.1272
-0.0105,-0.1423,0.14902,-0.0163,0.01758,-0.1813,-0.1323,-0.1238,-0.0323,-0.0647,0.28877,0.07279
-0.0548,0.03573,-0.2609,-0.0506,0.00089,-0.0545,-0.1005,-0.0783,0.00699,-0.0587,0.01184,0.27279
0.02481,0.20697,-0.2709,0.01789,0.01257,0.01584,-0.0122,0.10817,0.01487,-0.0348,-0.0035,0.07279
-0.0371,-0.1491,0.04902,-0.0437,-0.0358,-0.0264,-0.0369,-0.2280,0.07786,-0.0587,0.33492,0.07279
-0.1698,0.18300,-0.2709,-0.0232,-0.0375,0.17077,0.01954,-0.2178,0.14085,-0.0827,0.18108,-0.1272
-0.0990,-0.1286,-0.0609,-0.0026,-0.0208,0.35387,0.07608,-0.0651,0.04636,-0.0707,-0.0496,0.07279
-0.0548,0.03573,-0.2609,-0.0506,0.00089,-0.0545,-0.1005,-0.0783,0.00699,-0.0587,0.01184,0.27279
-0.1079,0.04258,-0.2709,-0.0300,0.00589,-0.0968,-0.1147,-0.1370,0.08573,-0.0647,0.16569,0.27279
-0.0902,0.01519,-0.2609,-0.0506,0.00923,-0.0968,-0.1111,-0.1179,0.03062,-0.0467,0.08877,0.27279
-0.0194,0.20012,-0.2709,0.10693,0.01257,-0.1531,-0.1147,0.13166,0.03849,-0.0767,-0.1266,-0.1272
-0.0725,0.02889,-0.1909,0.00419,0.00256,-0.0264,-0.0687,-0.0606,-0.0087,-0.0408,-0.0035,0.07279
0.05136,0.14875,-0.0909,-0.0026,-0.0174,-0.0123,0.00541,0.04723,-0.0874,-0.1126,-0.1112,0.07279
0.15755,-0.1080,0.06902,-0.0095,-0.0041,-0.1531,-0.1041,0.00611,-0.1111,-0.0048,0.02723,0.27279
-0.0636,-0.1491,0.06902,-0.0026,-0.0091,0.14260,-0.0405,-0.2339,-0.0717,-0.0408,0.31954,0.27279
-0.0902,0.26176,-0.1709,-0.0506,-0.0224,0.05810,0.03368,-0.0019,0.03062,-0.0587,-0.1881,-0.1272
0.03366,-0.0806,0.13902,0.25076,-0.0158,0.12852,-0.0157,-0.1062,-0.0559,0.06697,0.33492,0.27279
0.05136,-0.0190,-0.0609,-0.0232,0.00089,0.07218,-0.0263,0.01272,0.01487,0.10290,0.10415,0.07279
-0.0813,0.29943,-0.2709,-0.0232,0.00089,0.00176,-0.0511,0.05971,0.21172,0.00709,-0.0343,-0.1272
-0.1256,-0.0259,-0.0809,-0.0574,-0.0141,-0.0404,-0.0723,-0.0937,0.05424,-0.0108,-0.0958,0.07279
